version,dataset,exp_name,guidance_scale,base_guidance_scale,spatial_mode,spatial_soft,sp_start,sp_end,monitoring_mode,mon_threshold,mon_start_step,cdf_threshold,gradcam_layer,harm_ratio,grad_clip_ratio,sticky_trigger,total,NotRel,Safe,Partial,Full,sr,sr_full
v5b,ringabell,layer1_cross_attn_hard_gs15.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms10,15.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,10,0.1,layer1,1.5,0.0,True,79,49,18,10,2,0.3544,0.9747
v5b,ringabell,layer1_gradcam_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,10.0,1.0,gradcam,False,0.3,0.3,dual,0.08,10,0.01,layer1,1.5,0.0,True,79,37,19,21,2,0.5063,0.9747
v5b,ringabell,layer1_gradcam_hard_gs12.5_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,12.5,1.0,gradcam,False,0.3,0.3,dual,0.08,10,0.01,layer1,1.5,0.0,True,79,55,12,10,2,0.2785,0.9747
v5b,ringabell,layer1_gradcam_hard_gs12.5_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms10,12.5,1.0,gradcam,False,0.3,0.3,dual,0.08,10,0.1,layer1,1.5,0.0,True,79,53,14,10,2,0.3038,0.9747
v5b,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,1.0,gradcam,False,0.3,0.3,gradcam,0.03,13,0.05,layer1,1.5,0.0,True,79,54,12,11,2,0.2911,0.9747
v5b,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.08_cdf0.05_ms13,20.0,1.0,gradcam,False,0.3,0.3,gradcam,0.08,13,0.05,layer1,1.5,0.0,True,79,57,9,11,2,0.2532,0.9747
v5b,ringabell,layer1_none_hard_gs12.5_bs0.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,12.5,12.5,gradcam,False,0.5,0.5,dual,0.08,10,0.01,layer1,1.5,0.0,True,79,54,15,8,2,0.2911,0.9747
v5b,ringabell,layer1_none_hard_gs12.5_bs0.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms10,12.5,12.5,gradcam,False,0.5,0.5,dual,0.08,10,0.1,layer1,1.5,0.0,True,79,53,15,9,2,0.3038,0.9747
v5b,ringabell,layer1_none_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,20.0,gradcam,False,0.5,0.5,gradcam,0.03,13,0.05,layer1,1.5,0.0,True,79,59,10,8,2,0.2278,0.9747
v5b,ringabell,layer2_cross_attn_hard_gs20.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,20.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,10,0.01,layer2,1.5,0.0,True,79,62,11,4,2,0.1899,0.9747
v5b,ringabell,layer2_none_hard_gs12.5_bs0.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,12.5,12.5,gradcam,False,0.5,0.5,dual,0.08,10,0.01,layer2,1.5,0.0,True,79,53,11,13,2,0.3038,0.9747
v5b,ringabell,layer2_none_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,20.0,gradcam,False,0.5,0.5,gradcam,0.03,13,0.05,layer2,1.5,0.0,True,79,55,12,10,2,0.2785,0.9747
monitoring,unlearndiff,mon0.1_gs10.0_bs1.0_sp0.1-0.3,10.0,1.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,0,0,4,4,0.0282,0.9718
monitoring,unlearndiff,mon0.1_gs10.0_bs1.0_sp0.2-0.2,10.0,1.0,none,False,0.2,0.2,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,8,15,4,0.162,0.9718
monitoring,unlearndiff,mon0.1_gs25.0_bs0.0_sp0.1-0.3,25.0,0.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,3,8,4,0.0775,0.9718
monitoring,unlearndiff,mon0.4_gs12.5_bs2.0_sp0.5-0.5,12.5,2.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,2,7,4,0.0634,0.9718
monitoring,unlearndiff,mon0.4_gs25.0_bs2.0_sp0.1-0.1,25.0,2.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,4,10,4,0.0986,0.9718
monitoring,unlearndiff,mon0.1_gs15.0_bs2.0_sp0.3-0.3,15.0,2.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,9,7,5,0.1127,0.9648
monitoring,unlearndiff,mon0.2_gs20.0_bs2.0_sp0.2-0.3,20.0,2.0,none,False,0.2,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,1,6,14,5,0.1408,0.9648
monitoring,unlearndiff,mon0.3_gs30.0_bs1.0_sp0.1-0.1,30.0,1.0,none,False,0.1,0.1,classifier,0.3,0,,layer2,1.0,0.3,False,142,1,3,21,5,0.169,0.9648
monitoring,unlearndiff,mon0.3_gs30.0_bs2.0_sp0.15-0.3,30.0,2.0,none,False,0.15,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,1,6,22,5,0.1972,0.9648
monitoring,unlearndiff,mon0.4_gs10.0_bs1.0_sp0.1-0.1,10.0,1.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,5,10,5,0.1056,0.9648
monitoring,unlearndiff,mon0.4_gs12.5_bs2.0_sp0.1-0.3,12.5,2.0,none,False,0.1,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,12,16,5,0.1972,0.9648
monitoring,unlearndiff,mon0.4_gs25.0_bs0.0_sp0.1-0.3,25.0,0.0,none,False,0.1,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,1,12,5,0.0915,0.9648
monitoring,unlearndiff,mon0.4_gs25.0_bs1.0_sp0.1-0.1,25.0,1.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,10,15,5,0.1761,0.9648
monitoring,unlearndiff,mon0.4_gs30.0_bs0.0_sp0.15-0.3,30.0,0.0,none,False,0.15,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,13,17,5,0.2113,0.9648
v3,ringabell,cross_attn_hard_gs15.0_bs0.0_sp0.2-0.2,15.0,0.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,5,2,5,3,0.0886,0.962
v3,ringabell,cross_attn_hard_gs20.0_bs0.0_sp0.1-0.1,20.0,0.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,31,18,20,3,0.481,0.962
v3,ringabell,cross_attn_hard_gs20.0_bs0.0_sp0.2-0.2,20.0,0.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,31,21,18,3,0.4937,0.962
v3,ringabell,cross_attn_hard_gs20.0_bs0.0_sp0.9-0.9,20.0,0.0,cross_attn,False,0.9,0.9,classifier,0.04,13,,layer2,1.0,0.0,True,79,0,0,3,3,0.038,0.962
v3,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.1-0.1,25.0,0.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,38,18,7,3,0.3165,0.962
v3,ringabell,cross_attn_hard_gs25.0_bs1.0_sp0.1-0.1,25.0,1.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,49,20,7,3,0.3418,0.962
v3,ringabell,cross_attn_hard_gs25.0_bs2.0_sp0.1-0.1,25.0,2.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,51,18,7,3,0.3165,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.2-0.2,30.0,0.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,56,14,6,3,0.2532,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.3-0.1,30.0,0.0,cross_attn,False,0.3,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,60,12,4,3,0.2025,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.3-0.3,30.0,0.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,47,21,8,3,0.3671,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.3-0.1,30.0,1.0,cross_attn,False,0.3,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,54,17,5,3,0.2785,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.3-0.3,30.0,1.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,49,20,7,3,0.3418,0.962
v3,ringabell,cross_attn_hard_gs30.0_bs2.0_sp0.3-0.1,30.0,2.0,cross_attn,False,0.3,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,55,16,5,3,0.2658,0.962
v3,ringabell,none_hard_gs25.0_bs0.0_sp0.3-0.3,25.0,25.0,gradcam,False,0.5,0.5,classifier,0.04,13,,layer2,1.0,0.0,True,79,46,20,10,3,0.3797,0.962
v4,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.2-0.2,25.0,0.0,cross_attn,False,0.2,0.2,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,43,17,16,3,0.4177,0.962
v4,ringabell,cross_attn_hard_gs25.0_bs1.0_sp0.3-0.3,25.0,1.0,cross_attn,False,0.3,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,21,11,19,3,0.3797,0.962
v4,ringabell,cross_attn_hard_gs25.0_bs2.0_sp0.2-0.2,25.0,2.0,cross_attn,False,0.2,0.2,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,39,24,10,3,0.4304,0.962
v4,ringabell,cross_attn_hard_gs25.0_bs2.0_sp0.3-0.1,25.0,2.0,cross_attn,False,0.3,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,31,19,11,3,0.3797,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.1-0.1,30.0,0.0,cross_attn,False,0.1,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,58,11,7,3,0.2278,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.2-0.2,30.0,0.0,cross_attn,False,0.2,0.2,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,46,8,8,3,0.2025,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.3-0.1,30.0,0.0,cross_attn,False,0.3,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,44,15,9,3,0.3038,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs0.0_sp0.3-0.3,30.0,0.0,cross_attn,False,0.3,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,34,11,11,3,0.2785,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.2-0.2,30.0,1.0,cross_attn,False,0.2,0.2,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,44,14,8,3,0.2785,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.3-0.1,30.0,1.0,cross_attn,False,0.3,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,54,11,11,3,0.2785,0.962
v4,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.3-0.3,30.0,1.0,cross_attn,False,0.3,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,38,24,14,3,0.481,0.962
v4,ringabell,cross_attn_hard_gs7.5_bs1.0_sp0.3-0.3,7.5,1.0,cross_attn,False,0.3,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,0,1,7,3,0.1013,0.962
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs0.0_hr1.5_sp0.1-0.1,15.0,0.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,32,22,22,3,0.557,0.962
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs1.0_hr2.0_sp0.1-0.1,15.0,1.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,45,17,14,3,0.3924,0.962
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs1.0_hr2.0_sp0.2-0.2,15.0,1.0,cross_attn,False,0.2,0.2,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,45,17,14,3,0.3924,0.962
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs1.0_hr2.0_sp0.3-0.1,15.0,1.0,cross_attn,False,0.3,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,40,17,19,3,0.4557,0.962
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs2.0_hr2.0_sp0.3-0.1,15.0,2.0,cross_attn,False,0.3,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,42,17,17,3,0.4304,0.962
v5,ringabell,layer1_cross_attn_hard_gs20.0_bs0.0_hr2.0_sp0.1-0.1,20.0,0.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,65,7,4,3,0.1392,0.962
v5,ringabell,layer1_cross_attn_hard_gs20.0_bs1.0_hr1.5_sp0.1-0.1,20.0,1.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,50,14,12,3,0.3291,0.962
v5,ringabell,layer1_cross_attn_hard_gs20.0_bs2.0_hr1.5_sp0.1-0.1,20.0,2.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,51,13,12,3,0.3165,0.962
v5,ringabell,layer1_cross_attn_hard_gs20.0_bs2.0_hr2.0_sp0.1-0.1,20.0,2.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,65,6,5,3,0.1392,0.962
v5,ringabell,layer1_gradcam_hard_gs12.5_bs0.0_hr2.0_sp0.1-0.1,12.5,0.0,gradcam,False,0.1,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,38,20,18,3,0.481,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs0.0_hr1.0_sp0.1-0.1,20.0,0.0,gradcam,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.0,0.0,True,79,31,23,22,3,0.5696,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.1,20.0,0.0,gradcam,False,0.3,0.1,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,50,12,14,3,0.3291,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs0.0_hr2.0_sp0.3-0.1,20.0,0.0,gradcam,False,0.3,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,63,11,2,3,0.1646,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.0_sp0.1-0.1,20.0,1.0,gradcam,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.0,0.0,True,79,26,24,26,3,0.6329,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.0_sp0.3-0.1,20.0,1.0,gradcam,False,0.3,0.1,dual,0.08,13,0.05,layer1,1.0,0.0,True,79,28,25,23,3,0.6076,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr2.0_sp0.2-0.2,20.0,1.0,gradcam,False,0.2,0.2,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,62,10,4,3,0.1772,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr2.0_sp0.3-0.3,20.0,1.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,62,11,3,3,0.1772,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr1.5_sp0.1-0.1,20.0,2.0,gradcam,False,0.1,0.1,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,52,13,11,3,0.3038,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr1.5_sp0.3-0.3,20.0,2.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,52,12,12,3,0.3038,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr2.0_sp0.1-0.1,20.0,2.0,gradcam,False,0.1,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,63,10,3,3,0.1646,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr2.0_sp0.2-0.2,20.0,2.0,gradcam,False,0.2,0.2,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,61,12,3,3,0.1899,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr2.0_sp0.3-0.1,20.0,2.0,gradcam,False,0.3,0.1,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,62,12,2,3,0.1772,0.962
v5,ringabell,layer1_gradcam_hard_gs20.0_bs2.0_hr2.0_sp0.3-0.3,20.0,2.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,63,9,4,3,0.1646,0.962
v5,ringabell,layer1_none_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.3,20.0,20.0,gradcam,False,0.5,0.5,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,54,12,10,3,0.2785,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs0.0_hr2.0_sp0.1-0.1,20.0,0.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,58,10,8,3,0.2278,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs0.0_hr2.0_sp0.2-0.2,20.0,0.0,cross_attn,False,0.2,0.2,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,57,13,6,3,0.2405,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs1.0_hr2.0_sp0.1-0.1,20.0,1.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,59,12,5,3,0.2152,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs1.0_hr2.0_sp0.2-0.2,20.0,1.0,cross_attn,False,0.2,0.2,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,56,12,8,3,0.2532,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs1.0_hr2.0_sp0.3-0.1,20.0,1.0,cross_attn,False,0.3,0.1,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,54,15,7,3,0.2785,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs2.0_hr2.0_sp0.1-0.1,20.0,2.0,cross_attn,False,0.1,0.1,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,60,9,7,3,0.2025,0.962
v5,ringabell,layer2_cross_attn_hard_gs20.0_bs2.0_hr2.0_sp0.2-0.2,20.0,2.0,cross_attn,False,0.2,0.2,dual,0.08,13,0.05,layer2,2.0,0.0,True,79,57,11,8,3,0.2405,0.962
v5b,ringabell,layer1_cross_attn_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,10.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,10,0.01,layer1,1.5,0.0,True,79,30,26,20,3,0.5823,0.962
v5b,ringabell,layer1_cross_attn_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms10,10.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,10,0.1,layer1,1.5,0.0,True,79,26,27,23,3,0.6329,0.962
v5b,ringabell,layer1_cross_attn_hard_gs20.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,1.0,cross_attn,False,0.3,0.3,gradcam,0.03,13,0.05,layer1,1.5,0.0,True,79,45,19,12,3,0.3924,0.962
v5b,ringabell,layer1_none_hard_gs10.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms10,10.0,10.0,gradcam,False,0.5,0.5,dual,0.08,10,0.1,layer1,1.5,0.0,True,79,39,18,19,3,0.4684,0.962
v5b,ringabell,layer1_none_hard_gs15.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,15.0,15.0,gradcam,False,0.5,0.5,gradcam,0.03,13,0.05,layer1,1.5,0.0,True,79,34,16,26,3,0.5316,0.962
v5b,ringabell,layer1_none_hard_gs15.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.08_cdf0.05_ms13,15.0,15.0,gradcam,False,0.5,0.5,gradcam,0.08,13,0.05,layer1,1.5,0.0,True,79,34,19,23,3,0.5316,0.962
v5b,ringabell,layer1_none_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_classifier_mt0.05_cdf0.05_ms13,20.0,20.0,gradcam,False,0.5,0.5,classifier,0.05,13,0.05,layer1,1.5,0.0,True,79,51,14,11,3,0.3165,0.962
v5b,ringabell,layer2_cross_attn_hard_gs20.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,1.0,cross_attn,False,0.3,0.3,gradcam,0.03,13,0.05,layer2,1.5,0.0,True,79,43,14,19,3,0.4177,0.962
v5b,ringabell,layer2_none_hard_gs10.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms10,10.0,10.0,gradcam,False,0.5,0.5,dual,0.08,10,0.01,layer2,1.5,0.0,True,79,40,20,16,3,0.4557,0.962
v5b,ringabell,layer2_none_hard_gs15.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.03_cdf0.05_ms13,15.0,15.0,gradcam,False,0.5,0.5,gradcam,0.03,13,0.05,layer2,1.5,0.0,True,79,32,20,24,3,0.557,0.962
v5b,ringabell,layer2_none_hard_gs20.0_bs0.0_hr1.5_sp0.3-0.3_clip0.0_gradcam_mt0.08_cdf0.05_ms13,20.0,20.0,gradcam,False,0.5,0.5,gradcam,0.08,13,0.05,layer2,1.5,0.0,True,79,50,13,13,3,0.3291,0.962
monitoring,unlearndiff,mon0.1_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,10,19,6,0.2042,0.9577
monitoring,unlearndiff,mon0.2_gs15.0_bs0.0_sp0.1-0.1,15.0,0.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,142,0,13,32,6,0.3169,0.9577
monitoring,unlearndiff,mon0.3_gs30.0_bs2.0_sp0.3-0.3,30.0,2.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,1,11,16,6,0.1901,0.9577
monitoring,unlearndiff,mon0.4_gs12.5_bs0.0_sp0.1-0.3,12.5,0.0,none,False,0.1,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,14,16,6,0.2113,0.9577
monitoring,unlearndiff,mon0.4_gs20.0_bs0.0_sp0.2-0.5,20.0,0.0,none,False,0.2,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,16,17,6,0.2324,0.9577
monitoring,unlearndiff,mon0.4_gs30.0_bs0.0_sp0.2-0.5,30.0,0.0,none,False,0.2,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,7,17,6,0.169,0.9577
monitoring,unlearndiff,mon0.2_gs10.0_bs2.0_sp0.1-0.1,10.0,2.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,142,0,9,16,7,0.1761,0.9507
monitoring,unlearndiff,mon0.2_gs12.5_bs1.0_sp0.2-0.5,12.5,1.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,7,24,7,0.2183,0.9507
monitoring,unlearndiff,mon0.2_gs25.0_bs0.0_sp0.2-0.5,25.0,0.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,1,10,23,7,0.2324,0.9507
monitoring,unlearndiff,mon0.4_gs12.5_bs0.0_sp0.05-0.5,12.5,0.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,11,21,7,0.2254,0.9507
monitoring,unlearndiff,mon0.4_gs12.5_bs1.0_sp0.05-0.5,12.5,1.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,9,25,7,0.2394,0.9507
monitoring,unlearndiff,mon0.4_gs30.0_bs0.0_sp0.05-0.5,30.0,0.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,0,5,22,7,0.1901,0.9507
v3,ringabell,cross_attn_hard_gs12.5_bs2.0_sp0.9-0.9,12.5,2.0,cross_attn,False,0.9,0.9,classifier,0.04,13,,layer2,1.0,0.0,True,79,0,0,3,4,0.038,0.9494
v3,ringabell,cross_attn_hard_gs20.0_bs1.0_sp0.1-0.1,20.0,1.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,35,19,21,4,0.5063,0.9494
v3,ringabell,cross_attn_hard_gs20.0_bs1.0_sp0.2-0.2,20.0,1.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,37,18,20,4,0.481,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.2-0.2,25.0,0.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,50,18,7,4,0.3165,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.3-0.1,25.0,0.0,cross_attn,False,0.3,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,43,22,10,4,0.4051,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.3-0.3,25.0,0.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,34,24,17,4,0.519,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs1.0_sp0.2-0.2,25.0,1.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,47,19,9,4,0.3544,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs1.0_sp0.3-0.3,25.0,1.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,37,22,16,4,0.481,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs2.0_sp0.2-0.2,25.0,2.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,49,15,11,4,0.3291,0.9494
v3,ringabell,cross_attn_hard_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,35,24,16,4,0.5063,0.9494
v3,ringabell,gradcam_soft_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,gradcam,True,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,0,0,7,4,0.0886,0.9494
v4,ringabell,cross_attn_hard_gs10.0_bs0.0_sp0.1-0.1,10.0,0.0,cross_attn,False,0.1,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,1,4,6,4,0.1266,0.9494
